"Record_ID","Threat","Vulnerability","Attack_Type","Severity","CVSS_Score","Detection_Time","Response_Time","Security_Control_Effectiveness","Attack_Success","Risk_Score","CVSS_Norm","Detection_Norm","Response_Norm","Risk_Norm","Attack_Probability","Detection_Probability","Recovery_Time"
650,"DDoS","Open Port","Network Attack","High",8.3,15.61,10.56,58.31,"No",55.63,0.808126410835215,0.242572527088431,0.0995017128620368,0.582189594637727,0.55,0.65,38.08
651,"DDoS","Insecure API","Web Attack","High",7.43,15.61,27.96,63.7,"No",48.73,0.709932279909707,0.242572527088431,0.370445344129555,0.508777529524417,0.51,0.68,35.59
652,"Insider Threat","Weak Encryption","Web Attack","Medium",6.4,22.39,20.48,80.05,"Yes",56.77,0.593679458239278,0.361062565536526,0.253970725630645,0.594318544526013,0.56,0.78,37.59
653,"Phishing","System Misconfiguration","Network Attack","High",7.87,42.45,37.33,93.96,"No",57.96,0.759593679458239,0.7116392869626,0.516350046714419,0.606979465900628,0.56,0.86,36.43
654,"DDoS","Insecure API","Network Attack","Low",2.27,9.56,11.8,69.66,"Yes",24.28,0.127539503386005,0.136840265641384,0.118810339458113,0.248643472709863,0.35,0.72,19.14
655,"DDoS","Outdated Software","Network Attack","High",8.25,19.37,23.23,50.14,"No",57.98,0.802483069977427,0.308283816847256,0.296792276549362,0.607192254495159,0.56,0.6,37.32
656,"Insider Threat","SQL Injection","Web Attack","Low",3,11.37,8.36,44.3,"No",18.89,0.209932279909707,0.168472562041244,0.0652444721270632,0.191296946483668,0.31,0.57,22.24
657,"Insider Threat","Weak Password","Social Engineering","Medium",6.76,20.25,22.14,83.94,"No",42.79,0.63431151241535,0.323663054875917,0.279819370912488,0.445579316948612,0.47,0.8,33.7
658,"Malware","Missing Security Patch","Web Attack","Medium",4.73,6.5,11.94,62.44,"Yes",41.34,0.405191873589165,0.0833624606780846,0.120990345686702,0.43015214384509,0.46,0.67,25.71
659,"Phishing","Insecure API","Social Engineering","Medium",6.55,27.29,28.08,67.26,"No",46.67,0.610609480812641,0.446696959105208,0.372313920896917,0.48686030428769,0.49,0.7,32.18
660,"Phishing","Open Port","Network Attack","Medium",4.89,6.54,6.76,69.55,"No",26.38,0.423250564334086,0.0840615169521146,0.0403301152289007,0.270986275135653,0.36,0.72,17.7
661,"Insider Threat","Open Port","Social Engineering","Medium",4.21,4.74,7.97,82.15,"Yes",34.06,0.346501128668172,0.052603984620762,0.0591715976331361,0.352697095435685,0.41,0.79,25.5
662,"Insider Threat","Outdated Software","Network Attack","Medium",3.99,7.89,14.54,50.97,"Yes",38.43,0.321670428893905,0.107654666200629,0.161476175646216,0.399191403340781,0.44,0.61,23.59
663,"Malware","Weak Password","Network Attack","High",7.49,21.65,26.91,45.09,"No",54.33,0.716704288939052,0.34813002446697,0.354095297415136,0.568358335993191,0.54,0.57,30.93
664,"DDoS","Weak Password","Network Attack","Medium",6.7,18.58,33.54,85.2,"No",41.53,0.627539503386005,0.294477455435162,0.457334163811897,0.432173635493138,0.46,0.81,33.23
665,"Malware","Insecure API","Network Attack","Medium",6.25,21.23,20.3,94.31,"No",38.07,0.576749435665914,0.340789933589654,0.251167860479601,0.395361208639217,0.44,0.87,28.72
666,"Malware","Missing Security Patch","Network Attack","Medium",6.24,10.01,25.69,86.21,"No",34.72,0.575620767494357,0.144704648724222,0.335098100280287,0.359719119055219,0.42,0.82,25.2
667,"Insider Threat","Missing Security Patch","Network Attack","Low",2.31,7.73,11.28,74.04,"No",8.15,0.132054176072235,0.104858441104509,0.11071317346621,0.0770294712203426,0.25,0.74,16.22
668,"Malware","Open Port","Network Attack","High",7.07,15.43,21.68,91.88,"Yes",56.91,0.669300225733634,0.239426773855295,0.272656493304267,0.595808064687733,0.56,0.85,38.77
669,"DDoS","Weak Password","Social Engineering","Medium",4.42,20.48,30.44,57.03,"No",30.61,0.37020316027088,0.32768262845159,0.409062597321707,0.31599106287903,0.39,0.64,27.88
670,"Malware","SQL Injection","Network Attack","Low",3.32,10.96,10.77,94.03,"No",13.51,0.246049661399549,0.161307235232436,0.102771722204921,0.13405681455474,0.28,0.86,19.04
671,"Malware","Insecure API","Network Attack","Low",2.7,8.46,14.06,46.48,"Yes",30.3,0.17607223476298,0.117616218105557,0.154001868576767,0.312692839663794,0.39,0.58,20.85
672,"Phishing","Privilege Escalation","Social Engineering","Low",2.31,4.73,12.14,62.39,"Yes",23.67,0.132054176072235,0.0524292205522545,0.124104640298972,0.242153420576657,0.35,0.67,18.17
673,"Malware","SQL Injection","Network Attack","Low",3.88,3.31,6.88,43.5,"Yes",36.99,0.309255079006772,0.0276127228241873,0.0421986919962628,0.383870624534525,0.43,0.56,29.26
674,"Malware","Missing Security Patch","Network Attack","Critical",8.92,41.22,41.95,67.38,"No",68.79,0.878103837471783,0.690143306536176,0.588290252257864,0.722204489839345,0.63,0.7,37.6
675,"Phishing","Weak Password","Web Attack","Critical",9.54,30.7,43.67,41.91,"No",72.78,0.948081264108352,0.50629150646627,0.615073185923388,0.764655814448346,0.66,0.55,39.65
676,"DDoS","Privilege Escalation","Web Attack","Critical",9.64,34.43,45.21,80.88,"No",69.15,0.959367945823928,0.571478504019574,0.63905325443787,0.726034684540909,0.64,0.79,46.7
677,"Insider Threat","SQL Injection","Social Engineering","Low",2.78,8.13,10.07,42.36,"Yes",31.36,0.18510158013544,0.11184900384481,0.0918716910619745,0.323970635173955,0.39,0.55,27.66
678,"Malware","Missing Security Patch","Web Attack","Low",2.06,6.06,11.28,52.8,"No",8.93,0.103837471783296,0.0756728416637539,0.11071317346621,0.0853282264070646,0.25,0.62,10.51
679,"Phishing","Privilege Escalation","Web Attack","High",8.81,42.48,45.31,68.37,"No",68.44,0.86568848758465,0.712163579168123,0.640610401744005,0.718480689435046,0.63,0.71,37.64
680,"Phishing","Insecure API","Web Attack","Medium",6.09,22.42,37.08,92.56,"No",37.68,0.558690744920993,0.361586857742048,0.512457178449081,0.391211831045856,0.43,0.86,23.51
681,"DDoS","Insecure API","Network Attack","Low",3.43,10.36,13.46,87.79,"Yes",30,0.258465011286682,0.150821391121985,0.144658984739956,0.309501010745824,0.39,0.83,20.08
682,"DDoS","System Misconfiguration","Web Attack","Medium",6.13,10.32,20.16,64.95,"Yes",52.3,0.563205417607224,0.150122334847955,0.248987854251012,0.54676029364826,0.53,0.69,38.28
683,"Insider Threat","System Misconfiguration","Network Attack","Low",3.05,5.78,8.52,75.11,"Yes",27.43,0.215575620767494,0.0707794477455435,0.0677359078168795,0.282157676348548,0.37,0.75,21.32
684,"Insider Threat","Weak Encryption","Social Engineering","High",8.41,41.66,37.64,69.05,"No",65.18,0.820541760722348,0.697832925550507,0.521177203363438,0.683796148526439,0.61,0.71,41.79
685,"Insider Threat","Cross Site Scripting","Network Attack","Medium",6.31,17.19,28.97,41.47,"No",44.8,0.58352144469526,0.270185249912618,0.38617253192152,0.46696457069901,0.48,0.55,32.54
686,"DDoS","Missing Security Patch","Social Engineering","Medium",6.23,17.33,22.08,52.87,"No",42.64,0.574492099322799,0.272631946871723,0.278885082528807,0.443983402489627,0.47,0.62,33.14
687,"Phishing","Weak Password","Web Attack","High",7,22.56,25.1,69.38,"Yes",62.63,0.661399548532731,0.364033554701153,0.325910931174089,0.656665602723694,0.59,0.72,35.55
688,"Malware","Missing Security Patch","Network Attack","Critical",10,34.98,68.39,90.54,"Yes",85.41,1,0.581090527787487,1,0.899031811894882,0.74,0.84,51.86
689,"Phishing","Outdated Software","Social Engineering","Medium",6.08,11.72,17.88,91.33,"No",33.54,0.557562076749436,0.174589304439007,0.21348489567113,0.34716459197787,0.41,0.85,21.51
690,"Malware","Outdated Software","Network Attack","Low",2.8,10.96,17.11,60.58,"No",14.92,0.187358916478555,0.161307235232436,0.20149486141389,0.149058410469199,0.29,0.66,12.28
691,"Malware","Cross Site Scripting","Network Attack","Critical",8.98,37.16,40.7,86.47,"Yes",79.74,0.884875846501129,0.619189094722125,0.568825910931174,0.838706245345249,0.7,0.82,51.85
692,"DDoS","Open Port","Web Attack","Medium",5.59,15.13,20.65,70.07,"Yes",49.68,0.502257336343115,0.23418385180007,0.256617876051074,0.518884987764656,0.51,0.72,34.08
693,"Phishing","Insecure API","Social Engineering","Medium",5.71,15.51,27.64,93.21,"No",32.22,0.515801354401806,0.240824886403355,0.365462472749922,0.333120544738802,0.4,0.86,24.18
694,"Malware","Weak Password","Web Attack","Medium",6.89,24.41,12.76,76.46,"Yes",61.55,0.648984198645598,0.396364907375044,0.13375895359701,0.645175018619002,0.59,0.76,34.48
695,"Malware","Insecure API","Web Attack","Low",3.9,7.36,11.2,76.44,"Yes",33.75,0.311512415349887,0.0983921705697309,0.109467455621302,0.349398872220449,0.41,0.76,26.38
696,"DDoS","Privilege Escalation","Network Attack","Low",2.19,7.93,9.67,92.26,"Yes",19.64,0.118510158013544,0.108353722474659,0.0856431018374338,0.199276518778593,0.32,0.85,19.61
697,"Malware","Outdated Software","Web Attack","Medium",6.52,13.55,42.23,40.03,"No",45.06,0.607223476297968,0.206571128975883,0.592650264715042,0.469730822427918,0.48,0.54,33.8
698,"Malware","Open Port","Web Attack","Medium",5.5,16.87,18.86,89.78,"Yes",46.75,0.492099322799097,0.264592799720377,0.228744939271255,0.487711458665816,0.49,0.84,34.84
699,"Phishing","Outdated Software","Network Attack","Medium",5.91,26.54,23.07,80.68,"No",39.86,0.538374717832957,0.433589653967144,0.294300840859545,0.414405787849771,0.45,0.78,32.04
700,"Phishing","Open Port","Social Engineering","Medium",3.99,6.12,16.62,84.91,"Yes",32.63,0.321670428893905,0.076721426074799,0.193864839613827,0.337482710926694,0.4,0.81,25.85
701,"Insider Threat","Missing Security Patch","Network Attack","Low",3.87,6.57,12.69,72.14,"No",18.93,0.308126410835215,0.0845858091576372,0.132668950482716,0.191722523672731,0.32,0.73,18.67
702,"Malware","Weak Encryption","Web Attack","Medium",5.85,20.03,20.95,59.54,"Yes",55.05,0.531602708803612,0.319818245368752,0.26128931796948,0.576018725396319,0.55,0.66,36.22
703,"Malware","Outdated Software","Network Attack","Medium",6.62,24.33,31.31,42.36,"Yes",64.7,0.618510158013544,0.394966794826983,0.422609778885083,0.678689222257687,0.61,0.55,36.92
704,"Insider Threat","Insecure API","Network Attack","Critical",8.91,37.34,48.37,73.14,"Yes",81.36,0.876975169300226,0.62233484795526,0.688259109311741,0.855942121502287,0.71,0.74,43.95
705,"Phishing","Weak Encryption","Social Engineering","Medium",4.22,8.77,13.82,64.62,"No",23.35,0.347629796839729,0.12303390422929,0.150264715042043,0.238748803064156,0.34,0.69,25.67
706,"DDoS","Privilege Escalation","Web Attack","Medium",4.01,8.46,14.16,90.4,"Yes",32.89,0.32392776523702,0.117616218105557,0.155559015882903,0.340248962655602,0.4,0.84,25.76
707,"Phishing","SQL Injection","Social Engineering","Medium",6.25,22.05,22.86,53.8,"No",44.51,0.576749435665914,0.35512058720727,0.291030831516661,0.463879136078306,0.48,0.62,28.17
708,"Phishing","System Misconfiguration","Network Attack","Medium",6.37,18.13,19.63,72.57,"No",40.99,0.590293453724605,0.286613072352324,0.240734973528496,0.426428343440792,0.46,0.74,30.34
709,"Malware","Outdated Software","Web Attack","Medium",4.46,5.68,15.92,58.08,"Yes",39.77,0.374717832957111,0.0690318070604684,0.182964808470881,0.41344823917438,0.45,0.65,33.15
710,"Phishing","SQL Injection","Web Attack","Medium",5.24,14.07,29.3,57.57,"Yes",48.66,0.462753950338601,0.215658860538273,0.391311118031766,0.508032769443558,0.5,0.65,36.92
711,"DDoS","Weak Encryption","Social Engineering","Low",3.43,4.31,16.51,77.47,"No",14.15,0.258465011286682,0.0450891296749388,0.192151977577079,0.140866049579743,0.28,0.76,17.26
712,"Phishing","Weak Password","Web Attack","Medium",3.96,15.23,17.4,92,"Yes",35.01,0.318284424379233,0.235931492485145,0.206010588601682,0.362804553675923,0.42,0.85,29.78
713,"DDoS","Privilege Escalation","Network Attack","Low",3.05,8.18,11,55.23,"No",16.31,0.215575620767494,0.112722824187347,0.106353161009031,0.163847217789126,0.3,0.63,21.32
714,"DDoS","System Misconfiguration","Social Engineering","High",8.29,33.85,47.15,82.82,"Yes",74.18,0.806997742663657,0.561342188046138,0.669261912176892,0.779551016065539,0.67,0.8,49.17
715,"Phishing","Privilege Escalation","Social Engineering","Medium",5.43,9.7,20.37,54.15,"Yes",48.77,0.484198645598194,0.139286962600489,0.252257863593896,0.50920310671348,0.51,0.62,32.26
716,"Phishing","SQL Injection","Web Attack","Medium",4.49,20.54,34.35,86.41,"No",26.66,0.378103837471783,0.328731212862635,0.469947056991591,0.273965315459091,0.36,0.82,18.43
717,"Malware","SQL Injection","Web Attack","Medium",5.17,14.46,20.62,43.99,"No",35.37,0.454853273137698,0.222474659210066,0.256150731859234,0.366634748377487,0.42,0.56,23.22
718,"Malware","System Misconfiguration","Social Engineering","Medium",4.13,8.06,13.47,79.23,"No",20.26,0.337471783295711,0.110625655365257,0.14481469947057,0.205872965209065,0.32,0.78,22.73
719,"Insider Threat","Privilege Escalation","Network Attack","Medium",6.89,18.99,27.24,71.26,"No",45.17,0.648984198645598,0.301642782243971,0.359233883525381,0.47090115969784,0.48,0.73,31.26
720,"Malware","Privilege Escalation","Social Engineering","Low",2.57,7.88,10.15,47.53,"No",14.01,0.161399548532731,0.107479902132122,0.0931174089068826,0.139376529418023,0.28,0.59,12.01
721,"Phishing","SQL Injection","Social Engineering","Medium",5.03,13.32,29.69,79,"Yes",43.66,0.439051918735892,0.20255155540021,0.397383992525693,0.454835620810724,0.47,0.77,34.92
722,"DDoS","Open Port","Web Attack","Medium",5.03,16.38,29.91,63.33,"Yes",47.26,0.439051918735892,0.256029360363509,0.40080971659919,0.493137567826364,0.5,0.68,27.52
723,"DDoS","Outdated Software","Social Engineering","Medium",6.5,20.61,26.66,79.39,"No",41.81,0.604966139954853,0.329954561342188,0.350202429149798,0.435152675816576,0.46,0.78,26.36
724,"Insider Threat","Missing Security Patch","Network Attack","Medium",6.07,9.2,21.96,65.09,"No",36.38,0.556433408577878,0.130548759175114,0.277016505761445,0.377380572401319,0.43,0.69,22.18
725,"DDoS","System Misconfiguration","Social Engineering","Medium",4.96,16.49,35.27,88.55,"No",28.03,0.431151241534989,0.257951765117092,0.484272812208035,0.288541334184488,0.37,0.83,20.69
726,"DDoS","Weak Encryption","Web Attack","High",8.8,29.97,52.11,93.5,"Yes",74.54,0.864559819413093,0.493533729465222,0.746496418561196,0.783381210767103,0.67,0.86,44.12
727,"Insider Threat","Open Port","Network Attack","Low",3.89,7.84,11.32,40.5,"Yes",39.31,0.31038374717833,0.106780845858092,0.111336032388664,0.40855410150016,0.45,0.54,30.09
728,"DDoS","SQL Injection","Web Attack","Medium",6.07,17.71,28.1,61.5,"No",40.34,0.556433408577878,0.279272981475009,0.372625350358144,0.419512714118523,0.45,0.67,27.94
729,"DDoS","Insecure API","Network Attack","High",8.79,30.61,51.67,68.23,"Yes",78.53,0.863431151241535,0.504718629849703,0.739644970414201,0.825832535376104,0.7,0.71,50.76
730,"Malware","Open Port","Web Attack","Medium",5.57,23.24,20.1,54.1,"No",40.18,0.5,0.375917511359664,0.248053565867331,0.417810405362273,0.45,0.62,31.96
731,"Phishing","Cross Site Scripting","Social Engineering","Medium",4.1,10.52,15.67,45.01,"Yes",41.14,0.334085778781038,0.153617616218106,0.179071940205543,0.428024257899777,0.46,0.57,33.15
732,"Insider Threat","Cross Site Scripting","Web Attack","High",8.62,39.85,27.9,44.65,"No",69.59,0.844243792325056,0.666200629150647,0.369511055745874,0.730716033620598,0.64,0.57,38.37
733,"DDoS","Outdated Software","Web Attack","Critical",9.01,34.23,49.8,80.08,"No",64.76,0.888261851015801,0.567983222649423,0.710526315789474,0.679327588041281,0.61,0.78,36.6
734,"Insider Threat","Weak Password","Web Attack","Medium",6.3,23.18,24.15,52.53,"No",45.48,0.582392776523702,0.374868926948619,0.311118031765805,0.474199382913076,0.48,0.62,35.72
735,"Malware","Missing Security Patch","Social Engineering","Medium",6.86,17.58,28.28,69.25,"No",44.67,0.645598194130926,0.277001048584411,0.375428215509187,0.465581444834557,0.48,0.72,29.83
736,"Phishing","Open Port","Social Engineering","Low",2.51,9.21,10.83,68.31,"Yes",26.04,0.154627539503386,0.130723523243621,0.103706010588602,0.26736886902862,0.36,0.71,19.2
737,"Insider Threat","SQL Injection","Network Attack","Medium",6.56,14.5,27.71,47.84,"No",44.51,0.611738148984199,0.223173715484096,0.366552475864217,0.463879136078306,0.48,0.59,27.22
738,"Insider Threat","Outdated Software","Web Attack","Critical",10,45.78,52.84,56.25,"Yes",94.88,1,0.769835721775603,0.757863593895983,0.999787211405469,0.8,0.64,50.22
739,"Phishing","Weak Encryption","Social Engineering","High",8.27,37.27,43.73,59.41,"No",63.86,0.804740406320542,0.621111499475708,0.616007474307069,0.669752101287371,0.6,0.66,41.66
740,"Malware","Open Port","Web Attack","Low",1.91,7.52,11.05,91.66,"No",2.64,0.0869074492099323,0.101188395665851,0.107131734662099,0.0184062134269603,0.21,0.85,9.24
741,"Insider Threat","Outdated Software","Network Attack","Low",3.43,6.94,13.96,90.58,"No",13.19,0.258465011286682,0.0910520796924152,0.152444721270632,0.130652197042239,0.28,0.84,14.13
742,"Malware","SQL Injection","Web Attack","Critical",10,43.09,50.28,56.52,"Yes",93.76,1,0.722824187347081,0.718000622858922,0.987871050111714,0.79,0.64,59.31
743,"Malware","System Misconfiguration","Web Attack","Medium",6.25,18.3,30.79,56.18,"Yes",57.64,0.576749435665914,0.289584061516952,0.41451261289318,0.603574848388126,0.56,0.64,33.26
744,"DDoS","Weak Encryption","Web Attack","High",7.35,15.63,29.75,53.38,"No",49.72,0.700902934537246,0.242922055225446,0.398318280909374,0.519310564953718,0.51,0.62,36.38
745,"Phishing","Insecure API","Network Attack","Medium",5.14,13.23,32.98,42.32,"Yes",49.89,0.451467268623025,0.200978678783642,0.44861413889754,0.521119268007235,0.51,0.55,33.7
746,"Phishing","System Misconfiguration","Social Engineering","High",8.73,35.24,52.83,48.51,"Yes",82.9,0.85665914221219,0.585634393568682,0.757707879165369,0.8723268432812,0.72,0.59,46.1
747,"DDoS","Insecure API","Network Attack","High",8.56,29.07,46.11,87.41,"Yes",73.45,0.837471783295711,0.477804963299546,0.653067580193086,0.771784232365145,0.66,0.82,47.18
748,"Malware","Weak Encryption","Social Engineering","High",7.5,31.69,43.75,84.57,"Yes",67.52,0.71783295711061,0.523593149248514,0.616318903768296,0.708692414086605,0.63,0.81,43.11
749,"DDoS","Insecure API","Network Attack","Medium",4.9,18.74,21.34,88.34,"Yes",43.56,0.424379232505643,0.297273680531283,0.267362192463407,0.453771677838068,0.47,0.83,34.52
750,"Insider Threat","System Misconfiguration","Social Engineering","High",7.2,16.88,19.54,85.64,"No",44.32,0.683972911963883,0.264767563788885,0.239333540952974,0.461857644430259,0.48,0.81,27.84
